827	3439	0
2982	2023	0
4748	2504	0
6320	1907	0
5352	3305	0
4522	2673	0
3649	6161	0
5694	3752	0
4573	925	0
6955	1369	0
858	3560	0
896	4398	0
1440	3157	0
6483	4789	0
4229	4803	0
5277	4799	0
5744	6783	0
5032	4622	0
2649	6752	0
5681	5825	0
550	4485	0
4805	3744	0
3205	2383	0
1813	2081	0
6840	1789	0
3117	6277	0
1861	1554	0
6848	3074	0
3372	1750	0
3169	5092	0
5472	630	0
458	5293	0
2511	7052	0
2695	6241	0
5116	639	0
2525	6075	0
6169	247	0
308	483	0
1624	5379	0
2260	2002	0
2175	2978	0
5680	175	0
2883	3583	0
6879	870	0
1634	1750	0
2094	1965	0
6390	4727	0
5129	4632	0
3501	1798	0
6858	815	0
5586	2944	0
3558	1103	0
95	6347	0
4084	1370	0
3157	3229	0
2210	5965	0
409	6051	0
6222	4172	0
3660	2546	0
5436	4614	0
6688	5383	0
3755	6966	0
2703	1301	0
2780	4633	0
3692	5894	0
177	4713	0
4455	495	0
5832	6494	0
6330	5562	0
4496	5316	0
3281	3834	0
4760	5798	0
6569	5557	0
407	6900	0
1644	1179	0
896	6205	0
6621	5626	0
6084	2776	0
4687	882	0
1492	1066	0
1512	2106	0
460	2212	0
6200	6973	0
6839	5999	0
4009	3313	0
1523	5943	0
1605	1815	0
2749	3201	0
5865	3030	0
5110	2368	0
1179	241	0
1923	2490	0
4343	1871	0
630	6803	0
4249	4058	0
1960	1806	0
7084	2050	0
1510	1433	0
404	4126	0
5592	6020	0
2493	2648	0
1850	5722	0
3363	205	0
759	5132	0
6389	902	0
56	5931	0
3941	3792	0
392	4750	0
6915	3183	0
4446	228	0
2684	3305	0
5195	2378	0
6539	3507	0
162	4694	0
1052	938	0
1875	4039	0
201	5290	0
2920	6835	0
678	3607	0
5911	5417	0
5749	5173	0
678	5530	0
3178	5482	0
834	4317	0
3779	908	0
6728	2144	0
5496	263	0
6080	5174	0
5048	4328	0
3892	6870	0
2579	4516	0
4196	1365	0
6644	4488	0
3293	5493	0
516	1730	0
1357	59	0
2885	3511	0
772	2851	0
6988	6130	0
1921	979	0
1536	2814	0
615	4669	0
718	1922	0
1905	6718	0
6791	955	0
596	6832	0
5355	3527	0
1864	4421	0
1037	883	0
794	4723	0
992	6173	0
1899	6772	0
4581	3763	0
546	5792	0
4498	6815	0
1591	2325	0
4662	1175	0
4117	3781	0
6975	471	0
6875	1838	0
600	1790	0
1463	4019	0
6251	5735	0
1781	3522	0
3048	3724	0
2568	3793	0
5979	3496	0
1075	1148	0
5275	3485	0
5956	4749	0
4363	3468	0
6179	5643	0
2959	1453	0
3706	4784	0
5147	6541	0
1772	5575	0
6956	6296	0
3906	5308	0
6151	3896	0
3071	3664	0
2755	4077	0
1690	6714	0
5479	187	0
1725	91	0
4001	4935	0
226	4017	0
267	2063	0
5554	3738	0
1022	6108	0
6560	4763	0
5430	3904	0
25	6768	0
120	1299	0
4051	2770	0
5507	3489	0
1767	3528	0
4475	4773	0
5444	5500	0
5502	4954	0
4920	3277	0
4815	2487	0
4656	4184	0
5705	4179	0
3394	2176	0
383	3551	0
5374	554	0
6746	882	0
483	314	0
1491	4969	0
3592	4847	0
4984	3122	0
3867	1100	0
5078	1334	0
6658	3076	0
6647	7020	0
2286	5800	0
2289	1780	0
5077	5068	0
6143	5184	0
4020	5960	0
4870	2452	0
745	3602	0
2033	5155	0
786	1749	0
5774	2213	0
6293	242	0
3964	1078	0
1243	2241	0
5403	4932	0
875	4692	0
3051	2493	0
2812	6572	0
4289	6518	0
1759	1192	0
6562	670	0
5491	5983	0
2415	4442	0
5452	4586	0
6394	3723	0
2878	2537	0
6824	4514	0
2115	6445	0
3645	4476	0
1327	6479	0
3162	2375	0
2314	3447	0
1443	1658	0
6873	6294	0
2042	2896	0
1011	2533	0
7107	835	0
1839	2572	0
2827	238	0
5107	3595	0
6618	4041	0
359	2267	0
2134	552	0
2075	1431	0
217	2514	0
6917	1960	0
1385	3095	0
4960	1843	0
3576	3159	0
3900	3718	0
4794	7079	0
2385	6841	0
573	6463	0
669	3994	0
5353	5705	0
2116	6236	0
1674	3397	0
1206	2752	0
3500	2273	0
3238	4817	0
4858	1791	0
232	5271	0
2112	6806	0
3905	2517	0
7056	749	0
6103	1298	0
7091	6188	0
5144	5915	0
1162	4461	0
3550	3301	0
1236	2218	0
2224	3972	0
2744	6497	0
6516	5893	0
5273	6558	0
2839	1592	0
4558	4568	0
1807	6679	0
2290	6999	0
6817	5369	0
4173	3194	0
7011	4269	0
4313	3899	0
2668	3706	0
6950	4682	0
2886	2794	0
1355	6988	0
